ACUSACION,ANIO_DENUNCIA,ANIO_ENTRADA,ANIO_HECHO,ATIPICIDAD_INEXISTENCIA,CAPTURA,CONDENA,CONEXO,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_DELITO,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,LEY,MUNICIPIO,PAIS,PAIS_NACIMIENTO,RUPTURA,SECCIONAL,SEXO_VICTIMA,TOTAL_VICTIMAS
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,2
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,"",1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,CARTAGENA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOLÍVAR,FEMENINO,1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,CARTAGENA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOLÍVAR,FEMENINO,1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,CARTAGENA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOLÍVAR,FEMENINO,2
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SANTANDER DE QUILICHAO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CAUCA,FEMENINO,1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,MONTELÍBANO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CÓRDOBA,FEMENINO,1
NO,2014,2014,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,INDAGACIÓN,FEMINICIDIO,INFANCIA 6 - 11,SI,SI,NO,Ley 906,SAN CARLOS DE GUAROA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE META,FEMENINO,1
NO,2014,2014,2014,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,NO,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,3
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,2
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,5
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,5
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,2
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,NO,Ley 906,CARTAGENA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOLÍVAR,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,POPAYÁN,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CAUCA,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,MONTERÍA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CÓRDOBA,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,SANTA MARTA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,SANTA MARTA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Quindío,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,MONTENEGRO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE QUINDÍO,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,2
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
NO,2015,2015,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,MASCULINO,2
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,SAN FRANCISCO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,TAURAMENA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CASANARE,FEMENINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,ANAPOIMA,Colombia,Colombia,NO,"",FEMENINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,ANAPOIMA,Colombia,Colombia,NO,"",MASCULINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,VILLAVICENCIO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE META,FEMENINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTO MAYOR DE 60,SI,NO,SI,Ley 906,VILLAVICENCIO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE META,FEMENINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,VILLAVICENCIO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE META,FEMENINO,2
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SANTIAGO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,FEMENINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SANTIAGO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,MASCULINO,1
NO,2015,2015,2015,NO,NO,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,BUENAVENTURA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,FEMENINO,1
NO,2015,2015,2015,NO,SI,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,NO,SI,SI,NO,FEMINICIDIO ART. 104A C.P.,Cauca,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,POPAYÁN,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CAUCA,FEMENINO,1
NO,2015,2015,2015,NO,SI,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,CURUMANÍ,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CESAR,FEMENINO,1
NO,2015,2015,2015,NO,SI,SI,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,URUMITA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE LA GUAJIRA,FEMENINO,1
NO,2015,2015,2015,NO,SI,SI,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,SANTA MARTA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
NO,2015,2015,2015,NO,SI,SI,NO,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B",Atlántico,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,SOLEDAD,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE ATLÁNTICO,FEMENINO,1
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,NO,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,NO,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,NO,NO,NO,Ley 906,TUNJA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOYACÁ,FEMENINO,1
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,NO,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTO MAYOR DE 60,NO,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,MASCULINO,1
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,NO,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,3
NO,2015,2015,2015,SI,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,NO,SI,NO,Ley 906,CALI,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALI,MASCULINO,1
NO,2015,2015,2015,SI,SI,NO,NO,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,NO,NO,NO,Ley 906,TUNJA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOYACÁ,FEMENINO,1
NO,2015,2017,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,PRE-ADOLESCENTE 12 - 13,NO,NO,NO,Ley 906,MAICAO,Colombia,Colombia,SI,DIRECCIÓN SECCIONAL DE LA GUAJIRA,FEMENINO,1
NO,2015,2017,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,NO,NO,NO,Ley 906,MAICAO,Colombia,Colombia,SI,DIRECCIÓN SECCIONAL DE LA GUAJIRA,FEMENINO,1
NO,2016,2016,2014,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,TIERRALTA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CÓRDOBA,FEMENINO,1
NO,2016,2016,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 1098,BELLO,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
NO,2016,2016,2015,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Caldas,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,PÁCORA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE CALDAS,MASCULINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,MEDELLÍN,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE MEDELLÍN,MASCULINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,MEDELLÍN,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,EL BAGRE,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,NO,Ley 906,SOLEDAD,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE ATLÁNTICO,FEMENINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,BARRANQUILLA,Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE ATLÁNTICO,MASCULINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,3
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,5
NO,2016,2016,2016,NO,NO,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,NO,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,4
